"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","gbifID","collectionCode","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationID","name","recordedByIDs.type","recordedByIDs.value","occurrenceRemarks","identifiedByIDs.type","identifiedByIDs.value","X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.","individualCount","sex","establishmentMeans","continent","institutionID","dynamicProperties","county","identificationVerificationStatus","language","type","locationAccordingTo","preparations","identifiedBy","georeferencedDate","higherGeography","nomenclaturalCode","georeferencedBy","georeferenceProtocol","georeferenceVerificationStatus","endDayOfYear","locality","verbatimCoordinateSystem","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","accessRights","collectionID","higherClassification","georeferenceSources","identificationRemarks","lifeStage","recordNumber","georeferenceRemarks","disposition","fieldNotes","vernacularName","taxonRemarks","ownerInstitutionCode","bibliographicCitation","elevation","elevationAccuracy","municipality","projectId","coordinatePrecision","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","http...rs.tdwg.org.dwc.terms.organismQuantityType","samplingProtocol","occurrenceStatus","startDayOfYear","depth","depthAccuracy","behavior","habitat","eventRemarks","datasetID"
"2597500588","Chrysocyon brachyurus (Illiger, 1815)",-32.140607,-53.758523,"","32487dda-3868-4723-aa77-98245206f466","862f7ec3-3134-4dce-ab5a-03c81f54bd72","9ed662d1-3aca-476a-b261-4b07a2ec29d7","UY","DWC_ARCHIVE","2020-04-09T16:25:31.442+0000","2020-04-09T16:25:33.300+0000",3,"none","MACHINE_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED",NA,10,"Cerro Largo",2013,11,23,"2013-11-23T00:00:00",NA,"2020-04-09T16:25:33.300+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","UY","none","none","Uruguay",NA,"JULANA:CamTrap:1688",NA,NA,NA,"Mamíferos de Paso Centurión","2597500588","CamTrap",NA,"JULANA:CamTrap:1688",NA,NA,"JULANA NGO",NA,"JULANA",NA,"15:12:20",NA,"Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,"JULANA NGO",NA,"South America",NA,"Florencia Grattarola",NA,NA,NA,"Paso Centurión",NA,NA,NA,NA,NA,NA,NA,NA,"Google Earth 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JULANA:CamTrap",0.000278,1,"individuals","1","individuals","Camera trap",NA,NA,NA,NA,NA,NA,NA,NA
"1147124661","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,"","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T09:49:48.244+0000","2020-02-10T21:37:26.709+0000",85,"none","MACHINE_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED",NA,NA,"Goiás",2012,7,8,"2012-07-08T00:00:00","2015-11-04T00:00:00.000+0000","2020-02-10T21:37:26.709+0000","http://macaulaylibrary.org/audio/171730","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",NA,"Mammalia","BR","none","none","Brazil",NA,"6dd9aed7-5d68-4f8e-ba46-2c042fce48c5",NA,NA,"8-Jul-2012",NA,"1147124661","ML","Brazil | Goiás | Fazenda Sucuriu","6dd9aed7-5d68-4f8e-ba46-2c042fce48c5",NA,"171730","Juan I Areta",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Chrysocyon brachyurus (Illiger, 1815)",NA,NA,"Habitat: Marsh. A distant individual. ML: 150 Hz AUHipass filter applied in soundBlade HD.",NA,NA,NA,NA,NA,"NATIVE","SOUTH_AMERICA","urn:lsid:biocol.org:col:34939",NA,NA,NA,"en","Sound",NA,NA,NA,NA,"| Brazil | Goiás |  |  |  |  |","ICZN",NA,NA,NA,"190","Fazenda Sucuriu",NA,NA,NA,NA,NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maned Wolf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present","190",NA,NA,NA,NA,NA,NA
"1147046297","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,"","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T09:49:48.244+0000","2020-02-10T21:37:25.683+0000",85,"none","MACHINE_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED",NA,NA,NA,2012,9,21,"2012-09-21T00:00:00","2015-11-04T00:00:00.000+0000","2020-02-10T21:37:25.683+0000","http://macaulaylibrary.org/audio/176699","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",NA,"Mammalia","none","none","none",NA,NA,"12820920-7458-4de7-a784-8c2a87bd16bd",NA,NA,"21-Sep-2012",NA,"1147046297","ML",NA,"12820920-7458-4de7-a784-8c2a87bd16bd",NA,"176699","Louise H Emmons",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,"urn:lsid:biocol.org:col:34939",NA,NA,NA,"en","Sound",NA,NA,NA,NA,NA,"ICZN",NA,NA,NA,"265",NA,NA,NA,NA,NA,NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maned Wolf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present","265",NA,NA,NA,NA,NA,NA
"1703200481","Chrysocyon brachyurus (Illiger, 1815)",-21.163298,-56.568129,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:37:10.839+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2017-11-23T22:09:29",30415,"Mato Grosso do Sul",2012,11,3,"2012-11-03T14:27:00","2020-02-26T21:05:11.000+0000","2020-04-29T02:37:10.839+0000","https://www.inaturalist.org/observations/8911748","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Kevin Schafer","8911748","schaferpho","Coordinate uncertainty increased to 30415m to protect threatened taxon","2012/11/03 2:27 PM PDT","iNaturalist research-grade observations","1703200481","Observations","Bonito, BR-MS, BR","https://www.inaturalist.org/observations/8911748","42091","8911748","Kevin Schafer","https://www.inaturalist.org/observations/8911748","iNaturalist","© Kevin Schafer some rights reserved","21:27:00Z","19092091","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,"Maned Wolf (Chrysocyon brachyurus) sub-Adult, Pantanal, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318490939","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,"conti","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-04-26T20:06:20.036+0000","2020-04-26T21:39:46.455+0000",145,"none","PRESERVED_SPECIMEN",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED",NA,NA,NA,2011,8,13,"2011-08-13T00:00:00",NA,"2020-04-26T21:39:46.455+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",NA,"Mammalia","ZZ","none","none","unknown or invalid",NA,"http://n2t.net/ark:/65665/338fdc471-c22f-4176-be86-428c3901fda4",NA,NA,NA,"NMNH Extant Biology","1318490939","Mammals",NA,"http://n2t.net/ark:/65665/338fdc471-c22f-4176-be86-428c3901fda4",NA,"586580",NA,NA,"USNM",NA,NA,NA,"Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,1,"FEMALE",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,NA,NA,"PhysicalObject",NA,"Skull; Skeleton",NA,NA,"Locality Unknown, Locality Unknown",NA,NA,NA,NA,"225",NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"225",NA,NA,NA,NA,NA,NA
"891142623","Chrysocyon brachyurus (Illiger, 1815)",-28.996776,-57.509076,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:38:14.593+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2013-04-21T11:56:17",29570,"Corrientes",2011,11,1,"2011-11-01T00:00:00","2016-08-17T02:02:49.000+0000","2020-04-29T02:38:14.593+0000","https://www.inaturalist.org/observations/241789","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Carmelo López Abad","241789","carmelo_lopez","Coordinate uncertainty increased to 29570m to protect threatened taxon","2011-11-01","iNaturalist research-grade observations","891142623","Observations","Mercedes, AR-CN, AR","http://www.inaturalist.org/observations/241789","42091","241789","Carmelo López Abad","http://www.inaturalist.org/observations/241789","iNaturalist","© Carmelo López Abad some rights reserved",NA,"389403","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891169052","Chrysocyon brachyurus (Illiger, 1815)",-28.699417,-57.410782,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:37:35.272+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2013-06-24T01:24:44",29582,"Corrientes",2011,11,1,"2011-11-01T00:00:00","2020-02-26T21:06:02.000+0000","2020-04-29T02:37:35.272+0000","https://www.inaturalist.org/observations/309744","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Carmelo López Abad","309744","carmelo_lopez","Coordinate uncertainty increased to 29582m to protect threatened taxon","2011-11-01","iNaturalist research-grade observations","891169052","Observations","Corrientes, AR","http://www.inaturalist.org/observations/309744","42091","309744","Carmelo López Abad","http://www.inaturalist.org/observations/309744","iNaturalist","© Carmelo López Abad some rights reserved",NA,"507217","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699206614","Chrysocyon brachyurus (Illiger, 1815)",-28.02336,-58.14568,"gass84","e2483380-16f7-11df-b5b3-b8a03c50a862","979dd240-16f7-11df-b5b3-b8a03c50a862","6064fb16-f762-11e1-a439-00145eb45e9a","AR","DWC_ARCHIVE","2020-02-06T14:03:22.954+0000","2020-02-10T13:03:27.727+0000",118,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED",NA,2001.5,"Corrientes",2010,1,14,"2010-01-14T00:00:00",NA,"2020-02-10T13:03:27.727+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina",NA,"699206614",NA,NA,NA,NA,"699206614","AVISTAJES",NA,NA,NA,"APN-MB-1240","Gpque. Vallejos y Müller",NA,"APN-AR",NA,NA,NA,"Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<p>Potrero N&ordm; 15</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"1319945331","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,"conti","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-04-26T20:06:20.036+0000","2020-04-26T21:39:50.532+0000",145,"none","PRESERVED_SPECIMEN",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED",NA,NA,NA,2010,2,18,"2010-02-18T00:00:00",NA,"2020-04-26T21:39:50.532+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",NA,"Mammalia","ZZ","none","none","unknown or invalid",NA,"http://n2t.net/ark:/65665/37958abdb-661c-4f4b-bccc-c3b89adf8c4e",NA,NA,NA,"NMNH Extant Biology","1319945331","Mammals",NA,"http://n2t.net/ark:/65665/37958abdb-661c-4f4b-bccc-c3b89adf8c4e",NA,"586571",NA,NA,"USNM",NA,NA,NA,"Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,1,"MALE",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,NA,NA,"PhysicalObject",NA,"Skull; Skeleton",NA,NA,"Locality Unknown, Locality Unknown",NA,NA,NA,NA,"49",NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49",NA,NA,NA,NA,NA,NA
"699206615","Chrysocyon brachyurus (Illiger, 1815)",-28.04421,-58.12875,"gass84","e2483380-16f7-11df-b5b3-b8a03c50a862","979dd240-16f7-11df-b5b3-b8a03c50a862","6064fb16-f762-11e1-a439-00145eb45e9a","AR","DWC_ARCHIVE","2020-02-06T14:03:22.954+0000","2020-02-10T13:03:27.724+0000",118,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED",NA,601.5,"Corrientes",2010,2,3,"2010-02-03T00:00:00",NA,"2020-02-10T13:03:27.724+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina",NA,"699206615",NA,NA,NA,NA,"699206615","AVISTAJES",NA,NA,NA,"APN-MB-1247","Agte. Gamarra",NA,"APN-AR",NA,NA,NA,"Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<p>Potrero N&ordm; 15, RP 86.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"699206616","Chrysocyon brachyurus (Illiger, 1815)",-28.04421,-58.12875,"gass84","e2483380-16f7-11df-b5b3-b8a03c50a862","979dd240-16f7-11df-b5b3-b8a03c50a862","6064fb16-f762-11e1-a439-00145eb45e9a","AR","DWC_ARCHIVE","2020-02-06T14:03:22.954+0000","2020-02-10T13:03:27.724+0000",118,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED",NA,601.5,"Corrientes",2010,2,8,"2010-02-08T00:00:00",NA,"2020-02-10T13:03:27.724+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina",NA,"699206616",NA,NA,NA,NA,"699206616","AVISTAJES",NA,NA,NA,"APN-MB-1294","Turistas",NA,"APN-AR",NA,NA,NA,"Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<p>RP N&ordm; 86, Potrero N&ordm; 15.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"699206617","Chrysocyon brachyurus (Illiger, 1815)",-28.03673,-58.10919,"gass84,cdumi","e2483380-16f7-11df-b5b3-b8a03c50a862","979dd240-16f7-11df-b5b3-b8a03c50a862","6064fb16-f762-11e1-a439-00145eb45e9a","AR","DWC_ARCHIVE","2020-02-06T14:03:22.954+0000","2020-02-10T13:03:27.725+0000",118,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED",NA,NA,"Corrientes",2010,3,2,"2010-03-02T00:00:00",NA,"2020-02-10T13:03:27.725+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina",NA,"699206617",NA,NA,NA,NA,"699206617","AVISTAJES",NA,NA,NA,"APN-MB-1307","Turistas",NA,"APN-AR",NA,NA,NA,"Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<p>RP N&ordm; 86, cerca de Arroyo Portillo.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"699206618","Chrysocyon brachyurus (Illiger, 1815)",-28.04421,-58.12875,"gass84","e2483380-16f7-11df-b5b3-b8a03c50a862","979dd240-16f7-11df-b5b3-b8a03c50a862","6064fb16-f762-11e1-a439-00145eb45e9a","AR","DWC_ARCHIVE","2020-02-06T14:03:22.954+0000","2020-02-10T13:03:27.725+0000",118,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED",NA,601.5,"Corrientes",2010,3,4,"2010-03-04T00:00:00",NA,"2020-02-10T13:03:27.725+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina",NA,"699206618",NA,NA,NA,NA,"699206618","AVISTAJES",NA,NA,NA,"APN-MB-1308","Brigada PNB",NA,"APN-AR",NA,NA,NA,"Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<p>Potrero N&ordm; 15, RP N&ordm; 86.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"699206619","Chrysocyon brachyurus (Illiger, 1815)",-28.03501,-58.09846,"gass84","e2483380-16f7-11df-b5b3-b8a03c50a862","979dd240-16f7-11df-b5b3-b8a03c50a862","6064fb16-f762-11e1-a439-00145eb45e9a","AR","DWC_ARCHIVE","2020-02-06T14:03:22.954+0000","2020-02-10T13:03:27.724+0000",118,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED",NA,51.5,"Corrientes",2010,3,9,"2010-03-09T00:00:00",NA,"2020-02-10T13:03:27.724+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina",NA,"699206619",NA,NA,NA,NA,"699206619","AVISTAJES",NA,NA,NA,"APN-MB-1347","Gpque. Raviculé",NA,"APN-AR",NA,NA,NA,"Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<p>Ruta N&ordm; 86, frente a Seccional Santa Mar&iacute;a.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"699206620","Chrysocyon brachyurus (Illiger, 1815)",-28.03657,-58.10925,"gass84","e2483380-16f7-11df-b5b3-b8a03c50a862","979dd240-16f7-11df-b5b3-b8a03c50a862","6064fb16-f762-11e1-a439-00145eb45e9a","AR","DWC_ARCHIVE","2020-02-06T14:03:22.954+0000","2020-02-10T13:03:27.722+0000",118,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED",NA,51.5,"Corrientes",2010,3,15,"2010-03-15T00:00:00",NA,"2020-02-10T13:03:27.722+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina",NA,"699206620",NA,NA,NA,NA,"699206620","AVISTAJES",NA,NA,NA,"APN-MB-1349","Laura Benitez de Juber",NA,"APN-AR",NA,NA,NA,"Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<p>Ruta n&ordm; 86, Arroyo Portillo.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
