"key,""scientificName"",""decimalLatitude"",""decimalLongitude"",""issues"",""datasetKey"",""publishingOrgKey"",""installationKey"",""publishingCountry"",""protocol"",""lastCrawled"",""lastParsed"",""crawlId"",""extensions"",""basisOfRecord"",""taxonKey"",""kingdomKey"",""phylumKey"",""classKey"",""orderKey"",""familyKey"",""genusKey"",""speciesKey"",""acceptedTaxonKey"",""acceptedScientificName"",""kingdom"",""phylum"",""order"",""family"",""genus"",""species"",""genericName"",""specificEpithet"",""taxonRank"",""taxonomicStatus"",""dateIdentified"",""coordinateUncertaintyInMeters"",""stateProvince"",""year"",""month"",""day"",""eventDate"",""modified"",""lastInterpreted"",""references"",""license"",""identifiers"",""facts"",""relations"",""geodeticDatum"",""class"",""countryCode"",""recordedByIDs"",""identifiedByIDs"",""country"",""rightsHolder"",""identifier"",""http...unknown.org.nick"",""informationWithheld"",""verbatimEventDate"",""datasetName"",""verbatimLocality"",""collectionCode"",""gbifID"",""occurrenceID"",""taxonID"",""catalogNumber"",""recordedBy"",""http...unknown.org.occurrenceDetails"",""institutionCode"",""rights"",""occurrenceRemarks"",""identificationID"",""name"",""organismQuantity"",""organismQuantityType"",""http...rs.tdwg.org.dwc.terms.organismQuantity"",""institutionID"",""county"",""eventTime"",""samplingProtocol"",""http...rs.tdwg.org.dwc.terms.organismQuantityType"",""type"",""elevation"",""elevationAccuracy"",""verbatimCoordinateSystem"",""vernacularName"",""verbatimElevation"",""individualCount"",""habitat"",""samplingEffort"",""locality"",""eventRemarks"",""language"",""locationAccordingTo"",""locationRemarks"",""previousIdentifications"",""fieldNotes"",""identificationRemarks"",""continent"",""recordNumber"",""preparations"",""identifiedBy"",""coordinatePrecision"",""identificationReferences"",""acceptedNameUsage"",""verbatimTaxonRank"",""lifeStage"",""georeferencedBy"",""associatedReferences"",""municipality"",""taxonRemarks"",""sex"",""higherClassification"",""dynamicProperties"",""georeferenceRemarks"",""disposition"",""reproductiveCondition"",""eventID"",""identificationVerificationStatus"",""occurrenceStatus"",""originalNameUsage"",""datasetID"",""nameAccordingTo"",""depth"",""depthAccuracy"",""higherGeography"",""otherCatalogNumbers"",""establishmentMeans"",""infraspecificEpithet"",""nomenclaturalCode"",""endDayOfYear"",""startDayOfYear"",""accessRights"",""bibliographicCitation"",""collectionID"",""georeferenceVerificationStatus"",""behavior"",""fieldNumber"",""organismID"",""ownerInstitutionCode"",""associatedOccurrences"",""X.1f2c0cbe.40df.43f6.ba07.e76133e78c31."",""georeferencedDate"",""georeferenceProtocol"",""identificationQualifier"",""georeferenceSources"",""typeStatus"",""locationID"",""parentNameUsage"",""projectId"",""earliestAgeOrLowestStage"",""namePublishedInYear"",""taxonConceptID"",""lithostratigraphicTerms"",""http...unknown.org.rights"",""http...unknown.org.language"",""http...unknown.org.rightsHolder"",""associatedSequences"",""organismRemarks""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1919820921,""Speothos venaticus (Lund, 1842)"",NA,NA,"""",""7e380070-f762-11e1-a439-00145eb45e9a"",""19456090-b49a-11d8-abeb-b8a03c50a862"",""60277b56-f762-11e1-a439-00145eb45e9a"",""GB"",""DWC_ARCHIVE"",""2020-03-31T11:53:29.611+0000"",""2020-03-31T12:26:30.665+0000"",158,""none"",""PRESERVED_SPECIMEN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,NA,NA,NA,NA,NA,NA,""2020-03-31T12:26:30.665+0000"",NA,""http://creativecommons.org/publicdomain/zero/1.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""BO"",""none"",""none"",""Bolivia, Plurinational State of"",NA,""3940191"",NA,NA,NA,NA,NA,""ZOO"",""1919820921"",""90039822-473b-43e0-a3f6-3a094f5007c5"",NA,""1902.1.1.9"",""Perry O. Simons"",NA,""NHMUK"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,""Rio Blanco, Charuplaya."",NA,NA,NA,NA,NA,NA,NA,""SOUTH_AMERICA"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""FEMALE"",""Animalia"; Chordata; Vertebrata; Mammalia; Carnivora;" Canidae"",""{""""determinationfiledas"""": """"Yes"""", """"created"""": 1180331676000, """"gbifid"""": 1919820921, """"determinationnames"""": """"Speothos venaticus"""", """"subdepartment"""": """"Mammalia"""", """"registrationcode"""": """"MA""""}"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""South America";" Bolivia"",""NHMUK:ecatalogue:3940191"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;
"1934390493,""Speothos venaticus (Lund, 1842)"",NA,NA,"""",""84a4404a-f762-11e1-a439-00145eb45e9a"",""4fd82480-ea1c-11da-8db4-b8a03c50a862"",""82d6992a-b20b-4e74-b6ac-6b971b2c485d"",""JP"",""DWC_ARCHIVE"",""2020-03-23T06:41:04.858+0000"",""2020-03-23T06:41:23.016+0000"",123,""none"",""PRESERVED_SPECIMEN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,NA,NA,NA,NA,NA,""2015-03-12T16:43:19.000+0000"",""2020-03-23T06:41:23.016+0000"",""http://db.kahaku.go.jp/webmuseum_en/detail?cls=col_a1_03&pkey=NSMT-M%2C43283%2C"",""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""none"",""none"",""none"",NA,NA,""30926"",NA,NA,NA,NA,NA,""M"",""1934390493"",""400276f2-0643-47d5-91f2-8203f88e633c"",NA,""43283"",NA,NA,""NSMT"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,""text"",NA,NA,NA,""<U+30E4><U+30D6><U+30A4><U+30CC>"",NA,NA,NA,NA,NA,NA,""en"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Animalia|Chordata|Mammalia|Carnivora|Canidae|Speothos|venaticus"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2005946845,""Speothos venaticus (Lund, 1842)"",NA,NA,""indci"",""8cc8f167-d9eb-4b50-905a-34895bb13325"",""d073b448-6b80-4364-8c38-18d08b88797f"",""b38ff2b7-c8af-454e-b5af-ee760f0d5bca"",""BR"",""DWC_ARCHIVE"",""2020-03-27T18:51:56.140+0000"",""2020-03-27T18:51:59.145+0000"",182,""none"",""PRESERVED_SPECIMEN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,NA,NA,NA,NA,NA,""2018-10-18T14:37:14.000+0000"",""2020-03-27T18:51:59.145+0000"",NA,""http://creativecommons.org/licenses/by-nc/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""BR"",""none"",""none"",""Brazil"",""ZUEC-MAM - Cole��o de Mam�feros do Museu de Zoologia da UNICAMP"",""BRA:ZUEC:ZUEC-MAM:1854"",NA,NA,NA,""ZUEC-MAM - Cole��o de Mam�feros do Museu de Zoologia da UNICAMP"",NA,""ZUEC-MAM"",""2005946845"",""BRA:ZUEC:ZUEC-MAM:1854"",NA,""1854"",NA,NA,""ZUEC"",NA,""Doa��o Zool�gico"",NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,""Collection"",NA,NA,NA,NA,NA,NA,NA,NA,""Zool�gico de Americana"",NA,""pt"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""MALE"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Universidade Estadual de Campinas"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2248827438,""Speothos venaticus (Lund, 1842)"",NA,NA,"""",""040c5662-da76-4782-a48e-cdea1892d14c"",""b3bf3a83-1f68-4541-a03f-330d30d567f5"",""fb5e4c2a-579c-434b-a446-3a665dd732ad"",NA,""DWC_ARCHIVE"",""2020-03-23T14:13:20.833+0000"",""2020-03-26T18:23:09.681+0000"",125,""none"",""MATERIAL_SAMPLE"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Mato Grosso"",NA,NA,NA,NA,NA,""2020-03-26T18:23:09.681+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""BR"",""none"",""none"",""Brazil"",NA,""CAR296-11"",NA,NA,NA,NA,NA,NA,""2248827438"",""http://bins.boldsystems.org/index.php/Public_RecordView?processid=CAR296-11"",NA,NA,NA,NA,NA,NA,""Pontificia Universidade do Rio Grande do Sul, Laboratorio de Biologia Genomica e Molecular"",NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Nova Xavantina"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Eduardo Eizirik"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""bSve304"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Creative Commons - Share Alike"",""en"",""Barcode of Life Datasystems"",NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2248828329,""Speothos venaticus (Lund, 1842)"",NA,NA,"""",""040c5662-da76-4782-a48e-cdea1892d14c"",""b3bf3a83-1f68-4541-a03f-330d30d567f5"",""fb5e4c2a-579c-434b-a446-3a665dd732ad"",NA,""DWC_ARCHIVE"",""2020-03-23T14:13:20.833+0000"",""2020-03-26T18:22:59.577+0000"",125,""none"",""MATERIAL_SAMPLE"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Mato Grosso"",NA,NA,NA,NA,NA,""2020-03-26T18:22:59.577+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""BR"",""none"",""none"",""Brazil"",NA,""CAR297-11"",NA,NA,NA,NA,NA,NA,""2248828329"",""http://bins.boldsystems.org/index.php/Public_RecordView?processid=CAR297-11"",NA,NA,NA,NA,NA,NA,""Pontificia Universidade do Rio Grande do Sul, Laboratorio de Biologia Genomica e Molecular"",NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Nova Xavantina"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Eduardo Eizirik"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""bSve305"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Creative Commons - Share Alike"",""en"",""Barcode of Life Datasystems"",NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2249801792,""Speothos venaticus (Lund, 1842)"",NA,NA,"""",""040c5662-da76-4782-a48e-cdea1892d14c"",""b3bf3a83-1f68-4541-a03f-330d30d567f5"",""fb5e4c2a-579c-434b-a446-3a665dd732ad"",NA,""DWC_ARCHIVE"",""2020-03-23T14:13:20.833+0000"",""2020-03-26T18:24:23.861+0000"",125,""none"",""MATERIAL_SAMPLE"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,NA,NA,NA,NA,NA,NA,""2020-03-26T18:24:23.861+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""none"",""none"",""none"",NA,NA,""GBMA20976-19"",NA,NA,NA,NA,NA,NA,""2249801792"",""http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMA20976-19"",NA,NA,NA,NA,NA,NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Creative Commons - Share Alike"",""en"",""Barcode of Life Datasystems"",NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2249969163,""Speothos venaticus (Lund, 1842)"",NA,NA,"""",""040c5662-da76-4782-a48e-cdea1892d14c"",""b3bf3a83-1f68-4541-a03f-330d30d567f5"",""fb5e4c2a-579c-434b-a446-3a665dd732ad"",NA,""DWC_ARCHIVE"",""2020-03-23T14:13:20.833+0000"",""2020-03-26T18:23:25.638+0000"",125,""none"",""MATERIAL_SAMPLE"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,NA,NA,NA,NA,NA,NA,""2020-03-26T18:23:25.638+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""none"",""none"",""none"",NA,NA,""GBMIN41778-14"",NA,NA,NA,NA,NA,NA,""2249969163"",""http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMIN41778-14"",NA,NA,NA,NA,NA,NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""AF028203"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Creative Commons - Share Alike"",""en"",""Barcode of Life Datasystems"",""https://www.ncbi.nlm.nih.gov/nuccore/AF028203"",NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"233856900,""Speothos venaticus (Lund, 1842)"",NA,NA,""rdativ"",""ad9599c0-16f7-11df-b5b3-b8a03c50a862"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""6064fb16-f762-11e1-a439-00145eb45e9a"",""AR"",""DWC_ARCHIVE"",""2020-03-24T12:39:44.405+0000"",""2020-03-26T18:05:19.360+0000"",117,""none"",""HUMAN_OBSERVATION"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Misiones"",NA,NA,NA,NA,NA,""2020-03-26T18:05:19.360+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""AR"",""none"",""none"",""Argentina"",NA,""233856900"",NA,NA,NA,NA,NA,""FUENTES"",""233856900"",NA,NA,""CHEBEZ Y CASANAS, 2000-1746-1"",NA,NA,""APN-AR"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,""Iguaz�"",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,""Parque Nacional Iguaz�"",NA,NA,NA,NA,NA,NA,NA,""SOUTH_AMERICA"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"233857021,""Speothos venaticus (Lund, 1842)"",NA,NA,""rdativ"",""ad9599c0-16f7-11df-b5b3-b8a03c50a862"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""6064fb16-f762-11e1-a439-00145eb45e9a"",""AR"",""DWC_ARCHIVE"",""2020-03-24T12:39:44.405+0000"",""2020-03-26T18:05:20.205+0000"",117,""none"",""HUMAN_OBSERVATION"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Misiones"",NA,NA,NA,NA,NA,""2020-03-26T18:05:20.205+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""AR"",""none"",""none"",""Argentina"",NA,""233857021"",NA,NA,NA,NA,NA,""FUENTES"",""233857021"",NA,NA,""PERTICARARI, 1992-1746-1"",NA,NA,""APN-AR"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,""Guaran�"",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,""Reserva de Biosfera Yaboti"",NA,NA,NA,NA,NA,NA,NA,""SOUTH_AMERICA"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"233857025,""Speothos venaticus (Lund, 1842)"",NA,NA,""rdativ"",""ad9599c0-16f7-11df-b5b3-b8a03c50a862"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""6064fb16-f762-11e1-a439-00145eb45e9a"",""AR"",""DWC_ARCHIVE"",""2020-03-24T12:39:44.405+0000"",""2020-03-26T18:05:20.205+0000"",117,""none"",""HUMAN_OBSERVATION"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Misiones"",NA,NA,NA,NA,NA,""2020-03-26T18:05:20.205+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""AR"",""none"",""none"",""Argentina"",NA,""233857025"",NA,NA,NA,NA,NA,""FUENTES"",""233857025"",NA,NA,""BARQUEZ ET AL., 2006-1746-1"",NA,NA,""APN-AR"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,""MISIONES"",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,""MISIONES"",NA,NA,NA,NA,NA,NA,NA,""SOUTH_AMERICA"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"233857252,""Speothos venaticus wingei Ihering, 1911"",NA,NA,""rdativ"",""ad9599c0-16f7-11df-b5b3-b8a03c50a862"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""6064fb16-f762-11e1-a439-00145eb45e9a"",""AR"",""DWC_ARCHIVE"",""2020-03-24T12:39:44.405+0000"",""2020-03-26T18:05:20.266+0000"",117,""none"",""HUMAN_OBSERVATION"",6164369,1,44,359,732,9701,2434443,2434444,6164369,""Speothos venaticus wingei Ihering, 1911"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SUBSPECIES"",""ACCEPTED"",NA,NA,""Misiones"",NA,NA,NA,NA,NA,""2020-03-26T18:05:20.266+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""AR"",""none"",""none"",""Argentina"",NA,""233857252"",NA,NA,NA,NA,NA,""FUENTES"",""233857252"",NA,NA,""CHEBEZ, 1996-1745-5"",NA,NA,""APN-AR"",NA,NA,NA,""Speothos venaticus wingei Ihering, 1911"",NA,NA,NA,NA,""Eldorado"",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,""Eldorado"",NA,NA,NA,NA,NA,NA,NA,""SOUTH_AMERICA"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,""wingei"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"233857253,""Speothos venaticus wingei Ihering, 1911"",NA,NA,""rdativ"",""ad9599c0-16f7-11df-b5b3-b8a03c50a862"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""6064fb16-f762-11e1-a439-00145eb45e9a"",""AR"",""DWC_ARCHIVE"",""2020-03-24T12:39:44.405+0000"",""2020-03-26T18:05:20.266+0000"",117,""none"",""HUMAN_OBSERVATION"",6164369,1,44,359,732,9701,2434443,2434444,6164369,""Speothos venaticus wingei Ihering, 1911"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SUBSPECIES"",""ACCEPTED"",NA,NA,""Misiones"",NA,NA,NA,NA,NA,""2020-03-26T18:05:20.266+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""AR"",""none"",""none"",""Argentina"",NA,""233857253"",NA,NA,NA,NA,NA,""FUENTES"",""233857253"",NA,NA,""CHEBEZ, 1996-1745-4"",NA,NA,""APN-AR"",NA,NA,NA,""Speothos venaticus wingei Ihering, 1911"",NA,NA,NA,NA,""Iguaz�"",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,""Iguaz�"",NA,NA,NA,NA,NA,NA,NA,""SOUTH_AMERICA"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,""wingei"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"233857254,""Speothos venaticus wingei Ihering, 1911"",NA,NA,""rdativ"",""ad9599c0-16f7-11df-b5b3-b8a03c50a862"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""6064fb16-f762-11e1-a439-00145eb45e9a"",""AR"",""DWC_ARCHIVE"",""2020-03-24T12:39:44.405+0000"",""2020-03-26T18:05:20.265+0000"",117,""none"",""HUMAN_OBSERVATION"",6164369,1,44,359,732,9701,2434443,2434444,6164369,""Speothos venaticus wingei Ihering, 1911"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SUBSPECIES"",""ACCEPTED"",NA,NA,""Misiones"",NA,NA,NA,NA,NA,""2020-03-26T18:05:20.265+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""AR"",""none"",""none"",""Argentina"",NA,""233857254"",NA,NA,NA,NA,NA,""FUENTES"",""233857254"",NA,NA,""CHEBEZ, 1996-1745-3"",NA,NA,""APN-AR"",NA,NA,NA,""Speothos venaticus wingei Ihering, 1911"",NA,NA,NA,NA,""General Manuel Belgrano"",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,""General Manuel Belgrano"",NA,NA,NA,NA,NA,NA,NA,""SOUTH_AMERICA"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,""wingei"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
