"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","collectionCode","verbatimLocality","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationID","name","occurrenceRemarks","locality","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","elevation","elevationAccuracy","depth","depthAccuracy","continent","higherGeography","coordinatePrecision","county","preparations","otherCatalogNumbers","individualCount","sex","recordNumber","institutionID","endDayOfYear","type","startDayOfYear","higherClassification","establishmentMeans","nomenclaturalCode","language","occurrenceStatus","accessRights","georeferenceProtocol","fieldNumber","locationRemarks","organismID","ownerInstitutionCode","datasetID","collectionID","dynamicProperties","disposition","identifiedBy","verbatimCoordinateSystem","X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.","identificationVerificationStatus","locationAccordingTo","identificationRemarks","georeferencedDate","georeferencedBy","georeferenceVerificationStatus","previousIdentifications","identificationQualifier","georeferenceSources"
"2557815156","Blastocerus dichotomus (Illiger, 1815)",-28.480542,-57.181493,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:16:56.970+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2020-01-16T13:57:56",29607,"Corrientes",2015,8,22,"2015-08-22T09:53:00","2020-01-16T20:21:14.000+0000","2020-04-07T15:16:56.970+0000","https://www.inaturalist.org/observations/37649872","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Adrian Braidotti","37649872","adrianbraidotti","Coordinate uncertainty increased to 29607m to protect threatened taxon","2015/08/22 9:53 AM -0300","iNaturalist research-grade observations","Observations","San Martín, AR-CN, AR","2557815156","https://www.inaturalist.org/observations/37649872","42228","Adrian Braidotti","37649872","https://www.inaturalist.org/observations/37649872","iNaturalist","© Adrian Braidotti some rights reserved","12:53:00Z","83885331","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2557815800","Blastocerus dichotomus (Illiger, 1815)",-28.54599,-57.08204,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:16:56.876+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2020-01-16T13:57:57",29607,"Corrientes",2015,8,22,"2015-08-22T10:34:00","2020-01-16T20:21:21.000+0000","2020-04-07T15:16:56.876+0000","https://www.inaturalist.org/observations/37649873","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Adrian Braidotti","37649873","adrianbraidotti","Coordinate uncertainty increased to 29607m to protect threatened taxon","2015/08/22 10:34 AM -0300","iNaturalist research-grade observations","Observations","San Martín, AR-CN, AR","2557815800","https://www.inaturalist.org/observations/37649873","42228","Adrian Braidotti","37649873","https://www.inaturalist.org/observations/37649873","iNaturalist","© Adrian Braidotti some rights reserved","13:34:00Z","83885332","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453070063","Blastocerus dichotomus (Illiger, 1815)",-16.865077,-57.403308,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:12:58.921+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2015-12-18T03:30:30",30780,"Mato Grosso",2015,9,26,"2015-09-26T11:07:22","2019-02-22T00:04:06.000+0000","2020-04-07T15:12:58.921+0000","https://www.inaturalist.org/observations/2486011","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Douglas Trent","2486011","pantanaldouglas","Coordinate uncertainty increased to 30780m to protect threatened taxon","2015-09-26 11:07:22","iNaturalist research-grade observations","Observations","Cáceres, BR-MT, BR","1453070063","http://www.inaturalist.org/observations/2486011","42228","Douglas Trent","2486011","http://www.inaturalist.org/observations/2486011","iNaturalist","© Douglas Trent some rights reserved","14:07:22Z","4606955","Blastocerus dichotomus (Illiger, 1815)","2564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806321311","Blastocerus dichotomus (Illiger, 1815)",-34.391643,-58.906181,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:12:59.370+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2015-09-05T00:43:10",28846,"Buenos Aires",2015,9,3,"2015-09-03T00:00:00","2019-04-23T02:32:58.000+0000","2020-04-07T15:12:59.370+0000","https://www.inaturalist.org/observations/1918643","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Nicolas Olejnik","1918643","nicoolejnik","Coordinate uncertainty increased to 28846m to protect threatened taxon","2015-09-03","iNaturalist research-grade observations","Observations","Buenos Aires, AR","1806321311","http://www.inaturalist.org/observations/1918643","42228","Nicolas Olejnik","1918643","http://www.inaturalist.org/observations/1918643","iNaturalist","© Nicolas Olejnik some rights reserved",NA,"3646032","Blastocerus dichotomus (Illiger, 1815)","Adult female. Very bad picture but every record of this endangered species is important.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2283252668","Blastocerus dichotomus (Illiger, 1815)",-16.715498,-56.696934,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:13:47.955+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-07-10T01:35:07",30795,"Mato Grosso",2015,9,5,"2015-09-05T00:00:00","2019-07-10T01:48:37.000+0000","2020-04-07T15:13:47.955+0000","https://www.inaturalist.org/observations/28532798","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","daniesser","28532798","daniesser","Coordinate uncertainty increased to 30795m to protect threatened taxon","2015/09/05 1:22 PM -03","iNaturalist research-grade observations","Observations","Poconé, BR-MT, BR","2283252668","https://www.inaturalist.org/observations/28532798","42228","daniesser","28532798","https://www.inaturalist.org/observations/28532798","iNaturalist","© daniesser some rights reserved",NA,"62055921","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2573796663","Blastocerus dichotomus (Illiger, 1815)",-34.330387,-58.834626,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:16:21.288+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2015-09-05T00:39:22",28846,"Buenos Aires",2015,9,3,"2015-09-03T00:00:00","2020-02-12T15:03:46.000+0000","2020-04-07T15:16:21.288+0000","https://www.inaturalist.org/observations/1918634","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Nicolas Olejnik","1918634","nicoolejnik","Coordinate uncertainty increased to 28846m to protect threatened taxon","2015-09-03","iNaturalist research-grade observations","Observations","Buenos Aires, AR","2573796663","http://www.inaturalist.org/observations/1918634","42228","Nicolas Olejnik","1918634","http://www.inaturalist.org/observations/1918634","iNaturalist","© Nicolas Olejnik some rights reserved",NA,"3646010","Blastocerus dichotomus (Illiger, 1815)","Footprint.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2596431214","Blastocerus dichotomus (Illiger, 1815)",-28.493621,-57.074584,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:14:39.561+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2020-03-26T16:06:41",29607,"Corrientes",2015,9,20,"2015-09-20T18:19:00","2020-03-26T16:12:52.000+0000","2020-04-07T15:14:39.561+0000","https://www.inaturalist.org/observations/40759322","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR",NA,NA,"Argentina","Martin Arregui","40759322","martin_arregui","Coordinate uncertainty increased to 29607m to protect threatened taxon","2015/09/20 6:19 PM -0300","iNaturalist research-grade observations","Observations","San Martín, AR-CN, AR","2596431214","https://www.inaturalist.org/observations/40759322","42228","Martin Arregui","40759322","https://www.inaturalist.org/observations/40759322","iNaturalist","© Martin Arregui some rights reserved","21:19:00Z","92134463","Blastocerus dichotomus (Illiger, 1815)",NA,NA,"ORCID","https://orcid.org/0000-0002-8473-8824","ORCID","https://orcid.org/0000-0002-8473-8824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640066754","Blastocerus dichotomus (Illiger, 1815)",-27.940505,-57.102498,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:16:11.293+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2017-08-29T04:00:12",29692,"Corrientes",2015,10,16,"2015-10-16T16:45:00","2017-08-30T12:09:03.000+0000","2020-04-07T15:16:11.293+0000","https://www.inaturalist.org/observations/7696921","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Lee E. Harding","7696921","hardinglee","Coordinate uncertainty increased to 29692m to protect threatened taxon","2015/10/16 4:45 PM PDT","iNaturalist research-grade observations","Observations","Ituzaingó, AR-CN, AR","1640066754","https://www.inaturalist.org/observations/7696921","42228","Lee E. Harding","7696921","https://www.inaturalist.org/observations/7696921","iNaturalist","© Lee E. Harding some rights reserved","23:45:00Z","16137751","Blastocerus dichotomus (Illiger, 1815)","Marsh Deer, Blastocerus dichotomus: female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640066826","Blastocerus dichotomus (Illiger, 1815)",-27.996223,-57.144381,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:13:15.137+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2017-08-29T04:01:30",29692,"Corrientes",2015,10,15,"2015-10-15T16:44:00","2017-08-30T12:09:19.000+0000","2020-04-07T15:13:15.137+0000","https://www.inaturalist.org/observations/7696944","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Lee E. Harding","7696944","hardinglee","Coordinate uncertainty increased to 29692m to protect threatened taxon","2015/10/15 4:44 PM PDT","iNaturalist research-grade observations","Observations","Ituzaingó, AR-CN, AR","1640066826","https://www.inaturalist.org/observations/7696944","42228","Lee E. Harding","7696944","https://www.inaturalist.org/observations/7696944","iNaturalist","© Lee E. Harding some rights reserved","23:44:00Z","16137814","Blastocerus dichotomus (Illiger, 1815)","Adult male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1920841814","Blastocerus dichotomus (Illiger, 1815)",-34.042315,-58.808581,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:13:51.057+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2018-10-11T17:53:29",28874,"Buenos Aires",2015,10,31,"2015-10-31T00:00:00","2018-10-11T17:58:55.000+0000","2020-04-07T15:13:51.057+0000","https://www.inaturalist.org/observations/17411176","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Diego Carús","17411176","diegocarau","Coordinate uncertainty increased to 28874m to protect threatened taxon","2015/10/31 9:23 AM -03","iNaturalist research-grade observations","Observations","Buenos Aires, AR","1920841814","https://www.inaturalist.org/observations/17411176","42228","Diego Carús","17411176","https://www.inaturalist.org/observations/17411176","iNaturalist","© Diego Carús some rights reserved",NA,"37304030","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005397761","Blastocerus dichotomus (Illiger, 1815)",-28.222675,-57.178876,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:13:39.922+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-02-21T17:11:00",29631,"Corrientes",2015,10,12,"2015-10-12T00:00:00","2019-02-21T18:53:37.000+0000","2020-04-07T15:13:39.922+0000","https://www.inaturalist.org/observations/20533404","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Diego Carús","20533404","diegocarau","Coordinate uncertainty increased to 29631m to protect threatened taxon","2015/10/12 10:34 AM -03","iNaturalist research-grade observations","Observations","Corrientes, AR","2005397761","https://www.inaturalist.org/observations/20533404","42228","Diego Carús","20533404","https://www.inaturalist.org/observations/20533404","iNaturalist","© Diego Carús some rights reserved",NA,"45758348","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005398105","Blastocerus dichotomus (Illiger, 1815)",-28.66321,-57.58354,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:16:27.929+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-02-21T18:21:02",29582,"Corrientes",2015,10,14,"2015-10-14T00:00:00","2019-02-21T18:50:49.000+0000","2020-04-07T15:16:27.929+0000","https://www.inaturalist.org/observations/20534867","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Diego Carús","20534867","diegocarau","Coordinate uncertainty increased to 29582m to protect threatened taxon","2015/10/14 9:26 AM -03","iNaturalist research-grade observations","Observations","Corrientes, AR","2005398105","https://www.inaturalist.org/observations/20534867","42228","Diego Carús","20534867","https://www.inaturalist.org/observations/20534867","iNaturalist","© Diego Carús some rights reserved",NA,"45761961","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2234789997","Blastocerus dichotomus (Illiger, 1815)",-28.590028,-57.049035,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:13:52.575+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-03-26T16:18:47",29607,"Corrientes",2015,10,12,"2015-10-12T00:00:00","2019-03-26T18:39:57.000+0000","2020-04-07T15:13:52.575+0000","https://www.inaturalist.org/observations/21633049","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Leonel Roget","21633049","roget","Coordinate uncertainty increased to 29607m to protect threatened taxon","2015/10/12 10:38 AM -03","iNaturalist research-grade observations","Observations","San Martín, AR-CN, AR","2234789997","https://www.inaturalist.org/observations/21633049","42228","Leonel Roget","21633049","https://www.inaturalist.org/observations/21633049","iNaturalist","© Leonel Roget some rights reserved",NA,"48338939","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235533736","Blastocerus dichotomus (Illiger, 1815)",-28.892811,-57.284846,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:16:36.824+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-04-02T05:54:41",29558,"Corrientes",2015,10,14,"2015-10-14T00:00:00","2019-04-02T12:11:49.000+0000","2020-04-07T15:16:36.824+0000","https://www.inaturalist.org/observations/21901424","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Leonel Roget","21901424","roget","Coordinate uncertainty increased to 29558m to protect threatened taxon","2015/10/14 9:43 AM -03","iNaturalist research-grade observations","Observations","Corrientes, AR","2235533736","https://www.inaturalist.org/observations/21901424","42228","Leonel Roget","21901424","https://www.inaturalist.org/observations/21901424","iNaturalist","© Leonel Roget some rights reserved",NA,"48914132","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2236861170","Blastocerus dichotomus (Illiger, 1815)",-28.499605,-57.198256,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:16:06.555+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-04-13T20:07:32",29607,"Corrientes",2015,10,12,"2015-10-12T00:00:00","2019-04-14T22:16:08.000+0000","2020-04-07T15:16:06.555+0000","https://www.inaturalist.org/observations/22428650","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Gonzalo Roget","22428650","gonsaro","Coordinate uncertainty increased to 29607m to protect threatened taxon","2015/10/12 10:37 AM -03","iNaturalist research-grade observations","Observations","San Martín, AR-CN, AR","2236861170","https://www.inaturalist.org/observations/22428650","42228","Gonzalo Roget","22428650","https://www.inaturalist.org/observations/22428650","iNaturalist","© Gonzalo Roget some rights reserved",NA,"50021290","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
